ANZSCO Level,NFD Indicator 5,Code,ANZSCO Title,COVID Adjusted 3,Skill Level 4,Trend Data for Aug 2025 1,Qtr Change to Aug 2025 1,Qtr Change to Aug 2025 1,1 Year  Change to Aug 2025 1,1 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,5 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,10 Year  Change to Aug 2025 1,Share of National Emp 1,Share of Level 1 Group 1,Female Share 2024 4 Quarter Avg 2,Part Time Share 2024 4 Quarter Avg 2,Female Part Time Share 2024 4 Quarter Avg 2,Male Part Time Share 2024 4 Quarter Avg 2,Median Age 2024 2,Median Female Age 2024 2,Median Male Age 2024 2
4,N,4512,Driving Instructors,-,3,6.34413252481212,-0.00880591239830242,-0.138611643813899,-0.0421609978079269,-0.660179455557343,0.325615932960023,5.41023569496915,0.786112027097225,14.143741057098,<0.1,0.367579905020358,17,49,-,43,50,47,50
4,N,4513,Funeral Workers,-,2,4.98059682853757,0.0740618020765087,1.5094522239644,0.302405756867665,6.46416001900751,0.806105151431,19.3102589197094,1.99804760369557,66.9912699865472,<0.1,0.288576460535517,60,30,17,-,52,49,53
4,N,4514,"Gallery, Museum and Tour Guides",-,3,6.37005893759284,0.036268540474639,0.572619840579833,0.1437419949264,2.30861994739449,-0.102298035769296,-1.58053760307594,-0.630322925072909,-9.00412202417887,<0.1,0.369082084918111,70,49,58,-,47,49,41
4,N,4515,Personal Care Consultants,-,4,4.58056095683568,-0.0169943889045392,-0.369639680798732,-0.0720703009038921,-1.54902241143663,-0.885799912573854,-16.2045633966631,-0.728048509649413,-13.7144861426671,<0.1,0.265398327488987,78,69,73,-,49,48,54
4,N,4516,Tourism and Travel Advisers,-,3,21.0409283051806,0.342489174340432,1.65466184273833,1.37473379909984,6.99033968506095,1.64146631322044,8.46140121772824,-3.81338938120154,-15.3429654731215,0.143346091473212,1.21911425994171,78,25,29,9,44,43,54
4,N,4517,Travel Attendants,Y,3,9.5183621564967,-0.0903978737225017,-0.94078604771275,-0.362719591033057,-3.67084900520873,,0.0,-1.21670172152459,-11.3339029497127,0.0648459988347757,0.551495203442024,69,36,40,26,32,29,35
4,N,4518,Other Personal Service Workers,-,4,22.2304571787301,0.381105998147596,1.74424400522375,1.50761950202584,7.27515953918145,6.86709013653988,44.6978199354461,8.96134799397467,67.5354152957768,0.151450026444365,1.28803572535061,64,60,63,54,37,34,41
3,N,452,Sports and Fitness Workers,Y,-,118.662002586821,1.56293683548489,1.33471332623937,6.00390692759736,5.32931689681529,,0.0,30.9892239778165,35.3464604059368,0.806936312856457,6.88265362642127,57,73,80,63,26,26,26
4,Y,4520,Sports and Fitness Workers nfd,-,4,0.281016648994565,0.00234588371479411,0.841811918246594,0.0119133889430937,4.42706972067711,0.0557771224422921,24.7634699362358,0.156041271660941,124.85761194734,<0.1,<0.1,-,-,-,-,-,-,-
4,N,4521,Fitness Instructors,Y,4,34.2087308558846,-0.0901401968162574,-0.262808057669756,-0.321515013891165,-0.931111278800902,,0.0,5.77176348188281,20.2966912961316,0.233054729873433,1.98205853829408,63,68,77,54,35,36,34
4,N,4522,Outdoor Adventure Guides,-,3,4.21527858740743,0.0469202321080671,1.12562855946433,0.182034765348734,4.51335880943139,0.0971642547133182,2.35943557812181,0.815787307016846,23.9973348872104,<0.1,0.244233817111104,44,23,-,-,28,26,41
4,N,4523,"Sports Coaches, Instructors and Officials",Y,4,61.4316263721785,1.05127183323584,1.74108257770799,4.10242582522348,7.15590970410169,,0.0,16.9705706639947,38.1695180055541,0.418516873665043,3.55935682283059,57,80,86,73,21,21,21
4,N,4524,Sportspersons,-,3,15.5410609069951,0.271162627349948,1.77579851799936,1.08168713384286,7.48087123836098,4.06031080806575,35.3662502282354,4.32847754027023,38.6037490085974,0.105876998678636,0.900451191674631,40,65,75,59,22,19,25
1,N,5,Clerical and Administrative Workers,-,-,1850.28382729525,-2.97763268027961,-0.160669864699983,-16.5282100851566,-0.885370875814027,108.97923885451,6.25848226542006,189.000572926817,11.3767819202312,12.6255743691139,-,72,33,39,17,43,43,40
2,Y,50,Clerical and Administrative Workers nfd,-,-,0.4020424529301,0.0152782752010095,3.95028187220358,0.063913691880104,18.9021755149228,0.242300819551061,151.682948537357,0.0748950873417495,22.893379320679,<0.1,<0.1,-,-,-,-,-,-,-
3,Y,500,Clerical and Administrative Workers nfd,-,-,0.4020424529301,0.0152782752010095,3.95028187220358,0.063913691880104,18.9021755149228,0.242300819551061,151.682948537357,0.0748950873417495,22.893379320679,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,5000,Clerical and Administrative Workers nfd,-,4,0.4020424529301,0.0152782752010095,3.95028187220358,0.063913691880104,18.9021755149228,0.242300819551061,151.682948537357,0.0748950873417495,22.893379320679,<0.1,<0.1,-,-,-,-,-,-,-
2,N,51,Office Managers and Program Administrators,-,-,325.890193622981,2.15358760212121,0.665228325147277,8.56420106213676,2.69886528771974,32.4903309176949,11.0737376010059,56.8072326928294,21.111419502915,2.2182989916745,17.5499750737745,71,24,31,8,45,45,43
3,Y,510,Office Managers and Program Administrators nfd,-,-,0.159538416779516,0.00466152971115213,3.00982916133541,0.0195471662844559,13.9631342782709,0.0141538265105422,9.73543790600944,0.0595384167795162,59.5384167795162,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,5100,Office Managers and Program Administrators nfd,-,2,0.159538416779516,0.00466152971115213,3.00982916133541,0.0195471662844559,13.9631342782709,0.0141538265105422,9.73543790600944,0.0595384167795162,59.5384167795162,<0.1,<0.1,-,-,-,-,-,-,-
3,N,511,"Contract, Program and Project Administrators",-,-,172.727677401085,2.36921524723826,1.39072354685773,9.46333735045829,5.79632842513178,42.2668263548389,32.398091853514,46.7414373232884,37.1004304076584,1.17459870971174,9.21071408376426,57,16,24,7,42,41,42
4,N,5111,"Contract, Program and Project Administrators",-,2,172.727677401085,2.36921524723826,1.39072354685773,9.46333735045829,5.79632842513178,42.2668263548389,32.398091853514,46.7414373232884,37.1004304076584,1.1767464384447,9.19784096913065,57,16,24,7,42,41,42
3,N,512,Office and Practice Managers,-,-,159.70050113294,-0.295180105151672,-0.184492545590909,-1.17736906265873,-0.731840284327021,-6.77408910696701,-4.06914298284492,11.8097094532788,7.98542581262204,1.08601010210707,8.51603910329742,83,32,36,13,48,48,47
4,Y,5120,Office and Practice Managers nfd,-,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5121,Office Managers,-,2,127.965848880742,-0.711492442226429,-0.552927527808218,-2.78284587140813,-2.12839285063867,-13.0379021483891,-9.24649312747396,-0.0957949666705389,-0.0748037927614614,0.871796339641042,6.81424972068473,82,30,34,12,48,49,45
4,N,5122,Practice Managers,-,2,31.8590588777915,0.336146199243824,1.06635513878951,1.34118511503854,4.39475281097549,5.93672265511935,22.9019583887928,11.5588194882029,56.9393260166728,0.217047057140626,1.69651188155359,85,37,40,17,47,47,50
2,N,52,Personal Assistants and Secretaries,-,-,81.2925638660332,-0.489028338718725,-0.597968718308116,-1.94576241115927,-2.33757993244563,-6.08138166185101,-6.96017745920633,-23.0899764727558,-22.1205350988909,0.553349612794056,4.37780116569759,95,29,30,18,46,46,36
3,N,521,Personal Assistants and Secretaries,-,-,81.2925638660332,-0.489028338718725,-0.597968718308116,-1.94576241115927,-2.33757993244563,-6.08138166185101,-6.96017745920633,-23.0899764727558,-22.1205350988909,0.552813203204699,4.33493099758125,95,29,30,18,46,46,36
4,Y,5210,Personal Assistants and Secretaries nfd,-,2,0.231080906480697,0.00532871802045129,2.36042806796075,0.0224189522960269,10.7441494946346,0.129960449386792,128.520433077261,0.131080906480697,131.080906480697,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5211,Personal Assistants,-,2,50.9665382375716,-0.0754693436004175,-0.147857318269464,-0.238609756113931,-0.465987826347764,1.43343288433141,2.89388859048718,-1.97133707935549,-3.7238689077594,0.347221089597891,2.71399535100421,95,22,22,23,44,44,43
4,N,5212,Secretaries,-,2,30.0569537044947,-0.454287181571882,-1.4889174231499,-1.85240444798947,-5.80520748533221,-7.76388140367343,-20.5280538662581,-21.2140776903895,-41.3763427675189,0.204769807331636,1.60054881968052,94,43,45,-,49,49,35
2,N,53,General Clerical Workers,-,-,341.125923237376,1.30627163679389,0.384401440776375,3.82579037283085,1.13423921311268,-5.26148827635626,-1.51896059194625,47.8231092826929,16.3050291396393,2.32200694086225,18.3704559602682,83,40,43,25,42,43,37
3,Y,530,General Clerical Workers nfd,-,-,0.1,0.0,0.0,0.0,0.0,-0.0402809456792474,-28.7144811322771,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,5300,General Clerical Workers nfd,-,4,0.1,0.0,0.0,0.0,0.0,-0.0402809456792474,-28.7144811322771,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
3,N,531,General Clerks,-,-,306.00161947132,2.36077261702673,0.777488484004783,7.44706955213417,2.49437483171835,9.61018838810344,3.24239751229692,64.935634580964,26.9368715003483,2.08090048340137,16.3175552900791,84,40,43,23,42,43,37
4,N,5311,General Clerks,-,4,306.00161947132,2.36077261702673,0.777488484004783,7.44706955213417,2.49437483171835,9.61018838810344,3.24239751229692,64.935634580964,26.9368715003483,2.08470536563194,16.2947494839408,84,40,43,23,42,43,37
3,N,532,Keyboard Operators,-,-,45.7797980884551,-0.235751187923185,-0.512329400888421,-0.996871443526395,-2.13112958554013,-9.43891669444499,-17.0936913898764,-12.1125029957428,-20.9224763377888,0.311316012434412,2.44121056538081,79,43,44,36,43,43,36
4,N,5321,Keyboard Operators,-,4,45.7797980884551,-0.235751187923185,-0.512329400888421,-0.996871443526395,-2.13112958554013,-9.43891669444499,-17.0936913898764,-12.1125029957428,-20.9224763377888,0.311885247135086,2.43779867101876,79,43,44,36,43,43,36
2,N,54,Inquiry Clerks and Receptionists,-,-,303.676301797298,0.317214156035845,0.104567217188815,1.68233288318652,0.557074993661539,13.1116585718555,4.51247558075482,26.2216102668319,9.45077198810049,2.06709145366835,16.3537032759085,82,46,49,32,36,38,30
3,Y,540,Inquiry Clerks and Receptionists nfd,-,-,0.106969605671951,-0.000996102843724769,-0.922610389372048,-0.00303354471509569,-2.75768894292767,0.00641741154599798,6.38216958046627,0.0069696056719513,6.9696056719513,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,5400,Inquiry Clerks and Receptionists nfd,-,4,0.106969605671951,-0.000996102843724769,-0.922610389372048,-0.00303354471509569,-2.75768894292767,0.00641741154599798,6.38216958046627,0.0069696056719513,6.9696056719513,<0.1,<0.1,-,-,-,-,-,-,-
3,N,541,Call or Contact Centre Information Clerks,-,-,117.053190733672,0.467644613203561,0.401117144247316,1.86830573426249,1.62200598999779,4.05859735807248,3.59185093447922,11.6350640114922,11.0370620056221,0.795995921858841,6.2418686377439,69,29,32,22,36,39,34
4,Y,5410,Call or Contact Centre Information Clerks nfd,-,4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5411,Call or Contact Centre Workers,-,4,31.611896966899,0.0220450431506265,0.0697852057168197,0.0760752429535465,0.241234376638367,-1.28289060375779,-3.89998142107528,-0.645314776085669,-2.00052869177701,0.215363210621423,1.68335037794154,68,22,23,21,32,35,27
4,N,5412,Information Officers,-,4,85.2629160371032,0.459383673015722,0.541703464713531,1.8413581923439,2.20729298267304,5.42020481761917,6.78860316093133,12.301328572104,16.8600067508196,0.580872934133716,4.5402957654121,70,32,35,23,37,39,36
3,N,542,Receptionists,-,-,187.001327682976,0.0887534865038901,0.0474839570774931,0.48426623588179,0.259636427962465,8.26737112162002,4.62551788181447,12.8044021729808,7.3505328153717,1.27166370506309,9.97185736813121,90,57,57,51,36,38,25
4,N,5421,Receptionists,-,4,187.001327682976,0.0887534865038901,0.0474839570774931,0.48426623588179,0.259636427962465,8.26737112162002,4.62551788181447,12.8044021729808,7.3505328153717,1.27398891507349,9.95792046141122,90,57,57,51,36,38,25
2,N,55,Numerical Clerks,-,-,397.404549539699,-1.77055484373506,-0.443553424121941,-5.68072065960047,-1.40930991023108,10.5702173971543,2.73249205638223,11.8044529189538,3.06132001065444,2.70508940981098,21.4011960933533,77,33,39,12,44,45,38
3,Y,550,Numerical Clerks nfd,-,-,0.625538313489442,0.00375145133656507,0.603333966172272,0.0153090710637717,2.50874097788527,0.228902771040863,57.7111092031139,-0.108632794787525,-14.7966589208987,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,5500,Numerical Clerks nfd,-,4,0.625538313489442,0.00375145133656507,0.603333966172272,0.0153090710637717,2.50874097788527,0.228902771040863,57.7111092031139,-0.108632794787525,-14.7966589208987,<0.1,<0.1,-,-,-,-,-,-,-
3,N,551,Accounting Clerks and Bookkeepers,-,-,282.429362530054,-0.301211385366059,-0.106536545091217,-0.683149232463904,-0.241299555505674,6.61345118479193,2.39777725387036,9.35953492118648,3.42752438200263,1.9206022439715,15.0605632303129,85,41,45,20,46,47,43
4,Y,5510,Accounting Clerks and Bookkeepers nfd,-,4,0.1,0.0,0.0,0.0,0.0,-0.115682482316152,-53.6355484570981,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5511,Accounting Clerks,-,4,144.104887626272,0.622515273589812,0.433861848938252,2.531390743994,1.78803999317677,10.182469842034,7.60326016398465,9.01783513479802,6.67557324590172,0.98174719783283,7.67366214380975,81,33,37,13,45,45,40
4,N,5512,Bookkeepers,-,3,90.085268909308,-0.576397873857587,-0.635768009026517,-2.35564034022282,-2.54826608624555,-10.4965915161351,-10.4358693224966,-15.2096973463652,-14.4448475432659,0.613726305710719,4.79708862850708,89,60,62,48,52,51,54
4,N,5513,Payroll Clerks,-,4,51.1859556051454,0.318746285457962,0.626624282560349,1.40183305927319,2.81582357503943,8.88460886861076,21.0031347794829,13.9442253197228,37.4424743771395,0.348715920129455,2.72567944288326,86,29,32,8,45,46,38
3,N,552,Financial and Insurance Clerks,-,-,117.653583825213,-0.25521984261546,-0.216455289746187,-0.782869101999211,-0.661003502427029,5.85306769330032,5.23527788225444,6.04582825017538,5.41703237290761,0.80007877042865,6.27388463649554,61,16,22,5,38,40,36
4,Y,5520,Financial and Insurance Clerks nfd,-,3,0.164219919154039,0.00657450439579391,4.17043807197067,0.0236596291190251,16.8323707308312,0.0513918700012789,45.5488421427004,0.0642199191540385,64.2199191540385,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5521,Bank Workers,-,3,40.5751589176889,-0.460976664659668,-1.12334326348691,-1.70442930190865,-4.03132900220302,-5.76265268120968,-12.4361778909444,-14.2991606269061,-26.0580190252483,0.276427463531782,2.1606488585816,62,19,26,6,38,42,34
4,N,5522,Credit and Loans Officers,-,3,35.291578101932,-0.306122299226253,-0.859949647804475,-1.07517880784116,-2.9564880104891,2.67063541545721,8.18687381638573,7.5298611959869,27.123182696148,0.240431872085605,1.87929536143456,51,12,18,5,37,37,36
4,N,5523,"Insurance, Money Market and Statistical Clerks",-,4,40.8532325158862,0.22458461322028,0.552774027229057,0.971599204542585,2.436207155704,6.72774096349039,19.7147078545688,11.3497274967603,38.4690818579107,0.278321902924633,2.17545642603354,70,17,22,5,39,40,37
2,N,56,Clerical and Office Support Workers,-,-,85.6160860995015,-0.299651625213414,-0.348773848830277,-1.06084934408976,-1.22391191919811,-2.93088440176899,-3.30997704966873,-9.10826658063284,-9.61554903562095,0.582779356918485,4.61063329416617,35,32,41,27,45,50,43
3,N,561,Clerical and Office Support Workers,-,-,85.6160860995015,-0.299651625213414,-0.348773848830277,-1.06084934408976,-1.22391191919811,-2.93088440176899,-3.30997704966873,-9.10826658063284,-9.61554903562095,0.582214418535403,4.5654830881695,35,32,41,27,45,50,43
4,Y,5610,Clerical and Office Support Workers nfd,-,5,1.2193760718199,0.0714547500008627,6.22470796932604,0.290042103997357,31.2096742441185,0.909993720278385,294.132394994181,1.00682940654367,473.698048960286,<0.1,0.0649324263425327,-,-,-,-,-,-,-
4,N,5611,Betting Clerks,-,5,2.07314703056487,0.0327557397837386,1.60536559490991,0.124273085050702,6.37666101169591,0.0333206645324209,1.63350494371886,-0.420081710536849,-16.8489037372167,<0.1,0.110396185369198,-,-,-,-,42,59,28
4,N,5612,Couriers and Postal Deliverers,-,5,43.4716276868354,0.191889583598687,0.443370482374376,0.725976392173806,1.69836315551583,0.531230005656298,1.237133408965,-0.429242356797793,-0.977753644452077,0.296160313295314,2.31488736575958,16,24,42,21,45,54,44
4,N,5613,Filing and Registry Clerks,-,5,17.1968948033927,-0.053244569581981,-0.308661677629096,-0.185045691148535,-1.06458592012007,-0.258392708870929,-1.48031196099972,-1.10704260546009,-6.04811183917545,0.117157742272017,0.91574382255592,71,37,40,30,43,44,40
4,N,5614,Mail Sorters,-,5,13.5889004966983,-0.0860459635146107,-0.62922340328688,-0.300163760622887,-2.1611517886431,1.33821670844879,10.9236082783588,0.244473316035815,1.83202555438335,0.0925774635684916,0.723616200915735,39,49,42,54,48,51,34
4,N,5615,Survey Interviewers,-,5,1.14754019824326,-0.143130405415888,-11.0896153526781,-0.568924364974128,-33.1451273254207,-1.85195344290349,-61.7422026670963,-2.17651861517474,-65.4777408386681,<0.1,0.0611071277512577,-,-,-,-,53,54,53
4,N,5616,Switchboard Operators,-,5,2.68915969276836,0.0250489209777038,0.940235715531733,0.0914856136083513,3.52182802077828,-0.438964467288855,-14.0328338911211,-1.49450297533428,-35.7223584666319,<0.1,0.143199188264684,73,44,-,-,57,57,41
4,N,5619,Other Clerical and Office Support Workers,-,5,5.79309970555448,-0.015775040554697,-0.271567923981547,-0.0716363355245777,-1.22147586903838,-0.759128533043045,-11.5858072307556,-2.08976478088419,-26.510220802087,<0.1,0.308485649849148,22,25,-,18,37,33,40
2,N,59,Other Clerical and Administrative Workers,-,-,321.519156961092,1.90748156641786,0.596812229735473,9.31304265646145,2.98297894556107,69.7513799262815,27.7046493986549,85.2390024933166,36.075396465403,2.18854582201989,17.3145841784244,52,21,28,13,40,39,42
3,Y,590,Other Clerical and Administrative Workers nfd,-,-,0.270204592536399,0.0187945775377947,7.47566780022625,0.0769105320322592,39.7893923029321,0.170204592536399,170.204592536399,0.170204592536399,170.204592536399,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,5900,Other Clerical and Administrative Workers nfd,-,4,0.270204592536399,0.0187945775377947,7.47566780022625,0.0769105320322592,39.7893923029321,0.170204592536399,170.204592536399,0.170204592536399,170.204592536399,<0.1,<0.1,-,-,-,-,-,-,-
3,N,591,Logistics Clerks,-,-,166.807952774074,1.46740430407519,0.887504195222533,6.21089408960918,3.86737723622455,31.9596435160505,23.7004406595101,40.5463052278387,32.1129226616429,1.13434285139559,8.89504440178617,43,17,25,11,41,39,43
4,Y,5910,Logistics Clerks nfd,-,4,0.281998360816083,-0.0110367194711392,-3.76634751727382,-0.0425873521494092,-13.1205257804852,-0.104631521642087,-27.0624507802774,0.136663477796269,94.0335003934587,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5911,Purchasing and Supply Logistics Clerks,-,4,119.196122713836,1.32795541701158,1.12664466366684,5.55128826291129,4.88476954516441,25.9366505428816,27.8112774382177,32.1132357367065,36.8766319668988,0.812050593109188,6.34725712378484,45,19,27,13,41,38,43
4,N,5912,Transport and Despatch Clerks,-,4,45.7297034631371,0.161876649918078,0.355243296068528,0.732112810825633,1.62700446893377,6.09043941176289,15.3646631881697,7.80014986673834,20.5648343498536,0.311543966149808,2.43513110549587,35,12,19,9,42,41,43
3,N,599,Miscellaneous Clerical and Administrative Workers,-,-,151.362881815359,1.27290396071461,0.848093909339746,5.3764234581335,3.68282340611175,30.2446312348537,24.9711592513059,41.269413676515,37.4857967272573,1.02931185293327,8.07143503735388,63,25,31,14,39,39,40
4,Y,5990,Miscellaneous Clerical and Administrative Workers nfd,-,4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,5991,Conveyancers and Legal Executives,-,2,18.4934266768817,0.0123863252533738,0.0670217964882181,0.130263897649368,0.709376152765408,2.59283525549939,16.3065334287672,6.31251486753383,51.8230077217166,0.125990659424695,0.984784836498748,84,40,38,48,32,33,30
4,N,5992,Court and Legal Clerks,-,3,20.3439509003003,0.274985052406027,1.3702004103758,1.16392575986552,6.06842666442477,5.47211702863271,36.795173183434,6.26515956247574,44.5006919425215,0.138597774983292,1.08332623862161,76,35,33,44,32,32,27
4,N,5993,Debt Collectors,-,4,6.50290947287047,0.143153690288764,2.25093062033667,0.560668444908933,9.43530298200086,0.505735281952369,8.43289299013918,-2.65537196891319,-28.9942167184156,<0.1,0.346283398631168,55,27,16,40,39,45,34
4,N,5994,Human Resource Clerks,-,4,22.3470118214,0.00836402230125088,0.0374419363986227,0.143184016710975,0.644861858822098,6.13455019597574,37.8384870706839,10.9458026078771,96.0056289020146,0.152244081356175,1.18999030127194,74,19,23,7,39,38,41
4,N,5995,Inspectors and Regulatory Officers,-,4,47.0771259610655,0.550553347698624,1.18330948697573,2.28182687014741,5.09389805728529,11.31826268913,31.6516288648718,15.2822990938769,48.0653634558638,0.320723587212134,2.50688207233945,44,11,19,6,42,41,43
4,N,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",-,3,8.22273681138426,0.139095066500628,1.72069805776172,0.559029516823699,7.29450506572034,1.91678472813974,30.3964366179186,2.75937686354273,50.5069570719556,0.0560192576120619,0.437865121908099,43,11,20,5,42,40,46
4,N,5997,Library Assistants,-,4,6.93350671020724,0.00452366685800953,0.0652861585850115,0.0200306307400586,0.289733131492984,-0.0597816103388391,-0.854842637664494,0.42415837208194,6.5161418631976,<0.1,0.369212931236264,86,68,73,-,48,50,26
4,N,5999,Other Miscellaneous Clerical and Administrative Workers,-,4,21.2179086202185,0.0105595499529336,0.0497919373041252,0.0568889810947582,0.26883856290922,1.47668589424958,7.48021495298286,1.11457966115199,5.54425420496998,0.144551809969109,1.12986495345007,67,28,34,15,43,44,41
1,N,6,Sales Workers,Y,-,1129.89275285932,-3.66274656633368,-0.323120179663856,1.1635128930443,0.103081664924271,,0.0,14.0036672988008,1.25493362019637,7.70992253723666,-,59,58,67,46,29,29,30
2,Y,60,Sales Workers nfd,-,-,0.583789646866771,9.67693335981457e-05,0.0165788100768192,-0.000524129797314532,-0.0897000581274755,-0.0464276276578288,-7.36692400138527,-0.137505457936919,-19.0636893306441,<0.1,0.0514444685570779,-,-,-,-,-,-,-
3,Y,600,Sales Workers nfd,-,-,0.583789646866771,9.67693335981457e-05,0.0165788100768192,-0.000524129797314532,-0.0897000581274755,-0.0464276276578288,-7.36692400138527,-0.137505457936919,-19.0636893306441,<0.1,0.051549933273553,-,-,-,-,-,-,-
4,Y,6000,Sales Workers nfd,-,5,0.583789646866771,9.67693335981457e-05,0.0165788100768192,-0.000524129797314532,-0.0897000581274755,-0.0464276276578288,-7.36692400138527,-0.137505457936919,-19.0636893306441,<0.1,0.0519577747513576,-,-,-,-,-,-,-
2,N,61,Sales Representatives and Agents,-,-,200.516243221199,0.862142059918824,0.431817856434808,3.63490947470515,1.84624382897847,11.2545277462655,5.94654218261911,6.13397508962987,3.15562481526249,1.36489219024042,17.6698090227189,44,17,24,11,42,43,42
3,Y,610,Sales Representatives and Agents nfd,-,-,0.360678206962414,0.0218272842551183,6.44155963357756,0.0848550615532522,30.7643005910097,0.159811587509287,79.5610479951246,0.260678206962414,260.678206962414,<0.1,<0.1,-,-,-,-,-,-,-
4,Y,6100,Sales Representatives and Agents nfd,-,3,0.360678206962414,0.0218272842551183,6.44155963357756,0.0848550615532522,30.7643005910097,0.159811587509287,79.5610479951246,0.260678206962414,260.678206962414,<0.1,<0.1,-,-,-,-,-,-,-
3,N,611,Insurance Agents and Sales Representatives,-,-,92.8910956462968,0.0943126478967997,0.101633531733989,0.414782996525759,0.448528909339883,-1.51383550611293,-1.60355554273849,-13.9413234363977,-13.04971239639,0.631686610574227,8.20249178445374,38,16,24,11,42,41,42
4,Y,6110,Insurance Agents and Sales Representatives nfd,-,4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<0.1,<0.1,-,-,-,-,-,-,-
4,N,6111,"Auctioneers, and Stock and Station Agents",-,3,3.14401185788948,-0.0671020436666132,-2.08968120483349,-0.286031764439966,-8.3390124422299,-0.727906742578568,-18.7996396022007,0.660797382016381,26.6105641875353,<0.1,0.279819727541519,10,10,-,9,42,27,42
4,N,6112,Insurance Agents,-,3,16.0124817317554,0.100102601533512,0.62908632778483,0.428850961779006,2.75193225576953,3.32101410648556,26.1672976250054,4.82368906848303,43.1117924306254,0.109088659860516,1.42512448361155,53,19,24,14,41,43,40
4,N,6113,Sales Representatives,-,4,74.1201177636671,0.118384661797378,0.159975526025062,0.480141858142801,0.652012513907927,-3.58937763785161,-4.61896917398007,-18.8072437688395,-20.2386503379422,0.504960096192139,6.59675347786289,36,15,24,11,42,41,42
3,N,612,Real Estate Sales Agents,-,-,106.644285763587,0.673273323266315,0.635337256634668,2.87632830325035,2.77188486084423,12.1569715624197,12.8662473530966,19.004793772441,21.6851939013534,0.725212324630331,9.41692927345323,50,18,24,11,43,45,42
4,N,6121,Real Estate Sales Agents,-,3,106.644285763587,0.673273323266315,0.635337256634668,2.87632830325035,2.77188486084423,12.1569715624197,12.8662473530966,19.004793772441,21.6851939013534,0.726538359925812,9.49143207311518,50,18,24,11,43,45,42
2,N,62,Sales Assistants and Salespersons,-,-,755.194717963308,1.9216459498482,0.25510615223663,18.0657556757421,2.45082700585768,87.3999671498643,13.0878487803928,13.801631437924,1.86158081168612,5.14052804949999,66.5489549724766,61,67,74,56,25,25,26
3,N,621,Sales Assistants and Salespersons,-,-,755.194717963308,1.9216459498482,0.25510615223663,18.0657556757421,2.45082700585768,87.3999671498643,13.0878487803928,13.801631437924,1.86158081168612,5.13554489151747,66.6853849301522,61,67,74,56,25,25,26
4,Y,6210,Sales Assistants and Salespersons nfd,-,5,8.57253018460898,0.0815396586538135,0.960307968835485,0.32129859094057,3.89394707072722,-4.50682892642683,-34.4575669814292,-24.5147947763464,-74.0911959648446,0.058402304222351,0.762962472479023,-,-,-,-,-,-,-
4,N,6211,Sales Assistants (General),-,5,556.278630510329,1.89845013438753,0.342445527742377,6.20645831555669,1.12829890863104,63.3950266163157,12.8620684712303,20.8357830128442,3.89131783349522,3.7897742103942,49.5092709132017,64,75,79,67,23,24,23
4,N,6212,ICT Sales Assistants,-,5,15.5541364638335,-0.0757133830317276,-0.484415293643483,-0.292083262828045,-1.84323622836436,-0.0973674133819138,-0.622096216093687,-1.19811097926224,-7.15194175188732,0.10596607887222,1.3843313652052,26,28,40,24,35,36,34
4,N,6213,Motor Vehicle and Vehicle Parts Salespersons,-,4,36.3719570884376,0.276699476717383,0.76658124924294,0.976056531719344,2.75754117388626,0.932173893395763,2.63030360052027,1.483077333387,4.25085971174613,0.247792198720397,3.23713509448099,17,14,21,12,39,33,40
4,N,6214,Pharmacy Sales Assistants,-,4,42.587930587807,0.511073354983608,1.21461864928669,2.07736569560677,5.12796032623762,6.97567532288083,19.5878505053597,4.69138273129808,12.3794461412725,0.290139926582588,3.79036201906594,82,69,68,70,27,30,22
4,N,6215,Retail Supervisors,-,4,50.3699730774004,0.760665437662951,1.53331194054733,3.10289338583268,6.56459719127989,10.7204044793727,27.0378842908924,12.3655807722196,32.5372411507655,0.343156854276174,4.48297041482954,58,33,42,20,34,34,34
4,N,6216,Service Station Attendants,-,5,12.8044980026179,0.0668261872036222,0.524634235926487,0.276324291233674,2.20562308281678,0.311000939851198,2.48930254106392,1.83018281110525,16.6769659807172,0.0872335438498648,1.13961120515736,56,70,66,75,29,33,26
